,Molecule ChEMBL ID,Canonical_Smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
5923,CHEMBL4782320,S=C(Nc1ccc2c(c1)OCO2)Nc1c2ccccc2nc2ccccc12,3.335705975391548,373.0884977200001,4,2,4.925600000000002,True
5924,CHEMBL3961553,OC[C@@H](Nc1ncnc2oc(-c3ccc(O)cc3)cc12)c1ccccc1,8.698970004336019,347.126991404,6,3,3.7409000000000026,True
5925,CHEMBL3735648,CC1(C)c2cc(C3CCN(CC4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,6.455931955649724,467.25727729600004,4,1,5.5158800000000054,True
5926,CHEMBL207009,O=C(NCCCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.7447274948966935,419.01484988,4,3,4.496200000000002,True
5927,CHEMBL208594,CNc1ccc2ncnc(Nc3cccc(C)c3)c2c1,7.958607314841775,264.137496512,4,2,3.7235200000000015,True
5928,CHEMBL2283252,O=C(/C=C/c1ccccc1)Nc1cc(F)cc(F)c1,4.878440155812499,259.080870412,1,1,3.6167000000000025,True
5929,CHEMBL4741340,[2H]C([2H])=CC(=O)Nc1cc(Nc2nccc(-c3cn(C([2H])([2H])[2H])c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.769551078621726,504.300957026,8,2,4.509800000000003,True
5930,CHEMBL3098317,COc1cc2nc(Cl)nc(Nc3ccc(S(N)(=O)=O)cc3)c2cc1OC,5.625251653989896,394.05025363999994,7,2,2.6914000000000007,True
5931,CHEMBL2335013,Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.714442690992226,398.1466792040001,5,3,4.482700000000002,True
5932,CHEMBL2325097,Clc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,6.958607314841775,382.123676288,2,0,6.848900000000005,True
5933,CHEMBL2325091,Brc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,6.309803919971486,426.073160708,2,0,6.9580000000000055,True
5934,CHEMBL2324871,NC(=S)N1N=C(c2ccc(Br)cc2)CC1c1ccc2ccccc2c1,6.455931955649724,409.02483061199996,2,1,4.997000000000003,True
5935,CHEMBL2325107,Cc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,5.686132779630847,345.129968608,2,1,4.542920000000003,True
5937,CHEMBL3360606,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-],9.494850021680094,502.11677363999996,10,1,4.374800000000003,True
5938,CHEMBL4293326,Cc1oc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1C(=O)O,6.021819483062586,427.07351185999994,6,2,5.344520000000003,True
5939,CHEMBL3088219,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(N)cc1)c1ccc(Br)cc1,6.366531544420413,456.0545505040001,7,2,3.2787200000000007,True
5940,CHEMBL72393,Brc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,7.337242168318426,342.04800858000004,3,2,4.342800000000002,True
5941,CHEMBL3086103,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C(F)(F)F)c4)nc32)C1,7.255707016877324,606.2678569560001,7,1,4.724300000000005,True
5942,CHEMBL2180203,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,7.221848749616356,416.1572438880001,6,1,3.4438000000000013,True
5943,CHEMBL4069586,C=CC(=O)N1CCC[C@@H](n2nc(C#CCC3CCCC3)c3c(N)ncnc32)C1,6.920818753952375,378.21680945200006,6,1,2.689800000000001,True
5944,CHEMBL205776,CN1CCN(CCCOc2cc(OC3CCOCC3)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c2)CC1,7.180456064458131,529.2255958160001,8,1,4.740000000000004,True
5945,CHEMBL3671509,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=S)NCC,7.040958607678906,532.0692352640001,6,4,4.262300000000002,True
5946,CHEMBL3671512,C=CNC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.537602002101044,514.07642882,6,4,4.221000000000003,True
5948,CHEMBL3671544,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)CN(C)C,6.600326278518962,558.139029076,7,3,4.092200000000004,True
5949,CHEMBL3671549,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3)ncnc2cc1OCCNC(=O)CN(C)C,7.107905397309519,530.107728948,7,3,3.456100000000002,True
5950,CHEMBL3671569,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)c1ccc[nH]1,6.434152181326482,538.07642882,6,4,4.536400000000003,True
5951,CHEMBL3671573,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1,7.853871964321762,584.1546791400001,7,3,4.770500000000005,True
5952,CHEMBL3671574,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C(C)=O,7.6020599913279625,584.1182936320001,7,3,3.905400000000003,True
5953,CHEMBL3671576,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCCC1,7.346787486224656,556.1233790120001,7,3,3.990300000000003,True
5954,CHEMBL3676340,C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCNC(C)=O,7.657577319177793,505.056107976,6,3,4.053500000000002,True
5956,CHEMBL3676369,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CO,7.795880017344075,537.0214720560001,7,4,3.5402000000000027,True
5957,CHEMBL3676372,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OCCNC(=O)CN(C)C,7.1249387366083,546.078178408,7,3,3.9704000000000024,True
5958,CHEMBL3676376,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H](C)NC(=O)CN(C)C,7.636388020107855,578.08440666,7,3,4.498000000000004,True
5959,CHEMBL251700,Fc1ccc(Nc2ncnc3ccc(C#CCN4CCCCC4)cc23)cc1Cl,7.052076380168273,394.13605254,4,1,5.003300000000004,True
5960,CHEMBL249511,Fc1ccc(Nc2ncnc3ccc(C#Cc4ccccc4)cc23)cc1Cl,6.480172006224281,373.07820331600004,3,1,5.565700000000003,True
5961,CHEMBL4284841,COc1ccc(C2=C(C#N)C3=NC4=Nc5ccc(S(=O)(=O)N6CCOCC6)cc5C4=NC3C(O)=C2C#N)cc1,6.96657624451305,540.12158874,10,1,2.6986600000000003,True
5962,CHEMBL2441273,CCc1ccc2nc(Nc3cc(Cc4ccccc4)nc(N[C@H]4CC[C@H](O)CC4)n3)sc2c1,6.199998172182031,459.20928154800004,7,3,5.698500000000005,True
5963,CHEMBL3237938,Cc1nn(-c2ccccc2)c(Cl)c1C1C(C#N)=C(N)N(c2cccnc2)C2=C1C(=O)CCC2,4.7442452133569555,456.14653697200004,7,1,4.533900000000003,True
5965,CHEMBL233324,O=C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,6.619788758288394,484.2135356400001,8,2,3.331900000000002,True
5966,CHEMBL401443,OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.167491087293763,471.21828667200003,8,2,3.966700000000003,True
5967,CHEMBL4448691,C=CC(=O)Nc1cccc(-c2c(C)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,5.878768544850379,414.16919056399996,6,3,4.468220000000002,True
5968,CHEMBL4448148,C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,6.621602099051863,490.2004906920001,6,3,6.216900000000006,True
5969,CHEMBL4456359,CC#CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,7.1938200260161125,488.1848406280001,6,3,5.664100000000005,True
5970,CHEMBL3088222,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1O)c1ccc(Br)cc1,5.58838029403677,457.038566092,7,2,3.402120000000002,True
5971,CHEMBL178953,N#Cc1cccc(NC(=O)Nc2ncnc3nn4ccccc4c23)c1,5.0,329.102507972,6,2,2.7931800000000004,True
5972,CHEMBL510357,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(OCCN(C)C)c(Br)c3)c2c1,7.5699249444480605,454.100438076,5,1,4.048000000000003,True
5974,CHEMBL521571,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Br)c3)c2c1,9.160019442321657,385.022602356,3,1,4.246700000000002,True
5975,CHEMBL501618,C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.299988937677888,382.04292320000013,5,1,4.218600000000003,True
5976,CHEMBL510396,O=C(O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.430041181903405,411.021853408,5,2,3.888300000000002,True
5977,CHEMBL489312,CN(C)CCCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.680061560019691,411.10585780400004,5,1,4.407600000000003,True
5978,CHEMBL489313,O=C(CCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21)N1CCOCC1,8.430041181903405,467.09568704400004,6,1,3.7048000000000023,True
5979,CHEMBL489501,O=C(Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12)N1CCOCC1,8.320027305722581,465.08003698,5,2,4.018500000000002,True
5980,CHEMBL256297,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,7.920818753952375,401.10548068400004,7,2,4.154200000000002,True
5981,CHEMBL402113,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2ccccc2)c1,7.356547323513812,373.165108228,8,2,3.1807000000000016,True
5983,CHEMBL261238,CN(c1cccnc1)c1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cn1,2.3010299956639813,404.09525034800004,6,1,5.200480000000003,True
5985,CHEMBL5203195,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)ncc2Cl)CC1,8.017728766960431,474.19463003600004,7,1,3.3203000000000022,True
5986,CHEMBL74778,Cc1[nH]c2ncnc(Nc3cccc(O)c3)c2c1C,5.903089986991944,254.116761068,4,3,3.0239400000000014,True
5987,CHEMBL4441745,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(OC)c(OC)c3)n2)c(OC)cc1N1CCC(C(N)=O)CC1,7.262092076625361,575.249231776,10,4,3.3245000000000013,True
5988,CHEMBL4570293,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3cccc4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,7.477425367308824,537.2488378520001,8,3,4.510600000000003,True
5990,CHEMBL73710,Cc1[nH]c2ncnc(Nc3ccc(F)cc3)c2c1C,6.251811972993799,256.112424636,3,2,3.457440000000002,True
5991,CHEMBL3676394,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(NC(=O)CN(C)C)C(C)C,6.826813731587726,572.1546791400001,7,3,4.480700000000004,True
5992,CHEMBL2347967,O=[N+]([O-])c1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,6.086186147616283,452.14845512,7,2,5.610500000000005,True
5993,CHEMBL2347972,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccc4c(c3)OCO4)c12)c1ccccc1,6.58838029403677,451.15320615199994,7,2,5.4310000000000045,True
5994,CHEMBL2347969,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Br)c12)c1ccccc1,6.3448615651886175,409.042588852,5,2,4.797800000000003,True
5995,CHEMBL3628818,Clc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2SC3)cc1,4.34008379993015,359.00507371200007,4,1,5.799700000000002,True
5996,CHEMBL3699621,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)[C@H](C(=O)OC)C4)cc3OC)ncc2C(F)(F)F)c1,7.698970004336019,613.22605172,10,3,4.325800000000003,True
5997,CHEMBL3633141,C=CC(=O)Nc1cc(Nc2cncc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.823908740944319,499.2695732960001,8,2,4.509800000000003,True
5998,CHEMBL455208,COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCNCC5)CC4)c4ncnc(N)c34)cc2[nH]1,7.522878745280337,537.2964567400002,9,3,3.940100000000001,True
6001,CHEMBL3892567,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)cc12)c1ccccc1,8.4089353929735,331.132076784,5,2,4.035300000000003,True
6002,CHEMBL3933539,COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3o2)cc1,8.275724130399212,345.147726848,5,1,5.071500000000004,True
6003,CHEMBL4437803,O=C(Nc1cccc(NC(=O)c2ccccn2)c1)NC1CCCCC1,6.8326826652518236,338.174275944,3,3,3.788100000000002,True
6004,CHEMBL168266,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,5.549750891680639,280.132411132,5,2,2.3763000000000005,True
6006,CHEMBL169570,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCCC1,6.6020599913279625,294.148061196,5,2,3.5012000000000016,True
6007,CHEMBL415738,Cc1cccc(Nc2cc(NCCO)ncn2)c1,9.0,244.132411132,5,3,1.9328199999999995,True
6008,CHEMBL4575583,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3nc(SC)n(C)c3-c3ccc(F)cc3)ccn2)c1,9.0,489.16347422800004,7,2,5.8868000000000045,True
6009,CHEMBL4751085,CC(C)(C)c1cc(NC2=NC(=O)CS2)no1,6.823908740944319,239.072847656,5,1,2.0134,True
6010,CHEMBL3087196,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)C1,7.536107011014092,538.2804723280001,7,1,3.7055000000000025,True
6011,CHEMBL3087205,C=CC(=O)N1CC[C@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,8.05551732784983,582.3066870760001,8,1,3.7097000000000024,True
6012,CHEMBL3360608,C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,9.585026652029182,458.170253184,9,1,4.327200000000003,True
6013,CHEMBL3360611,C#Cc1cccc(Nc2ncnc3cc(OCCOCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,9.267606240177031,474.16516780399996,10,1,3.5636000000000028,True
6015,CHEMBL137422,CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,5.214670164989233,534.0073185440001,4,2,0.6634000000000013,True
6016,CHEMBL3357635,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCCCC1,7.838631997765026,487.158659128,6,2,5.452300000000005,True
6017,CHEMBL3237941,Cc1nn(-c2ccccc2)c(Cl)c1C1C(C#N)=C(N)N(c2cccnc2)C2=C1C(=O)CC(C)(C)C2,4.493089274448482,484.17783710000003,7,1,5.170000000000004,True
6019,CHEMBL135861,CNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,4.886056647693163,505.97601841600004,2,4,0.6426000000000013,True
6020,CHEMBL416191,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,6.522878745280337,492.0972445160001,6,1,5.143300000000004,True
6021,CHEMBL3426225,CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,5.453704164878557,576.2572922720001,8,2,4.155120000000003,True
6022,CHEMBL3416625,COc1ccccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.301029995663981,385.04518893600005,5,1,5.903000000000002,True
6023,CHEMBL3416622,COc1ccccc1-c1cc2c(NCc3cccs3)ncnc2s1,6.769551078621726,353.0656541,6,1,5.040500000000002,True
6025,CHEMBL3671495,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(F)F,8.301029995663981,523.046686164,6,3,4.159600000000002,True
6026,CHEMBL3671561,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CNC(=O)O1,7.769551078621726,501.044794344,7,3,3.886700000000003,True
6027,CHEMBL4743998,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NS(C)(=O)=O)cc3)cc12)c1ccccc1,9.522878745280337,407.141595912,5,3,4.169500000000002,True
6028,CHEMBL4746770,CC(C)Oc1ccccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,9.221848749616356,372.19501138800007,4,2,5.585200000000005,True
6029,CHEMBL4786787,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n([C@@H]5CCN(S(=O)(=O)C6CC6)C5)c4n3)cc2)CC1,7.7447274948966935,573.2634423599999,10,2,3.804300000000003,True
6031,CHEMBL4798627,O=C(Cc1csc2nc3ccccc3n12)Nc1ccccc1O,1.259637310505756,323.07284765599996,5,2,3.435800000000001,True
6032,CHEMBL3897363,CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2Cl)CC1,8.096910013008056,574.0730930279999,10,1,3.6246000000000027,True
6034,CHEMBL4753631,Cn1c(-c2csc(N/N=C\c3ccc([N+](=O)[O-])cc3)n2)nc2ccccc21,7.070427820923451,378.089894688,8,1,4.051000000000002,True
6035,CHEMBL3982289,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3cc21,7.721246399047171,517.091974132,10,1,3.553300000000003,True
6036,CHEMBL4297865,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,7.6777807052660805,487.21320129200006,7,3,4.5092000000000025,True
6038,CHEMBL4250210,CNc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.193820026016112,268.132411132,5,1,3.3408200000000017,True
6039,CHEMBL3759155,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCN1CCCCC1,5.336299074610352,497.24268985200007,7,2,5.499000000000004,True
6040,CHEMBL3087195,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4cccc(N5CCN(C)CC5)c4)nc32)C1,7.009217308196862,538.2804723280001,7,1,3.7055000000000025,True
6041,CHEMBL4097682,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccc(F)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.145086977692144,572.3023506440001,7,1,4.377020000000004,True
6042,CHEMBL4081252,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccc(OC)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.815308569182401,584.3223371400001,8,1,4.246520000000004,True
6043,CHEMBL4067916,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC(F)F)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.590066876668706,620.3034935160001,8,1,4.839320000000004,True
6044,CHEMBL4103761,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(Cl)c4)nc32)C1,5.920818753952375,622.258292912,8,1,4.730600000000004,True
6046,CHEMBL3920583,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,9.187086643357144,469.1429288120001,8,3,4.490200000000003,True
6047,CHEMBL3980550,CN(C)C/C=C/C(=O)NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,7.647238808276169,511.2695732960001,8,2,4.585500000000003,True
6048,CHEMBL4083815,O=c1c2ccccc2nc(-c2ccccc2)n1-c1nnc(-c2ccccc2Cl)s1,5.140861702705469,416.049859716,6,0,5.2246000000000015,True
6049,CHEMBL4060821,O=c1c2ccc(Cl)cc2nc(-c2ccccc2)n1-c1nnc(-c2ccccc2)s1,5.950781977329818,416.0498597160001,6,0,5.224600000000003,True
6050,CHEMBL3098315,COc1cc2nc(Cl)nc(Nc3ccc(S(C)(=O)=O)cc3)c2cc1OC,4.211124884224583,393.05500467199994,7,1,3.4475000000000025,True
6052,CHEMBL3086105,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nc32)C1,7.767003889607846,556.2710505160001,7,1,3.8446000000000033,True
6053,CHEMBL4744138,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C(C)=O)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.679853713888946,527.264487916,9,2,4.632900000000003,True
6055,CHEMBL3671514,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)N1CCOCC1,7.455931955649724,592.063671216,7,3,4.473500000000003,True
6056,CHEMBL3671520,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CS(C)(=O)=O,7.619788758288394,565.0430800920001,8,3,2.9391000000000007,True
6058,CHEMBL3815045,CCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21,7.301029995663981,402.228042832,8,1,3.225600000000001,True
6061,CHEMBL3297892,C#Cc1cccc(Nc2nc(C)nc3oc(C)cc23)c1,7.522878745280337,263.105862036,4,1,3.564540000000002,True
6062,CHEMBL4452957,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1cc(F)ccc1C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,7.6307841425898575,478.1427812959999,7,2,4.5579200000000055,True
6063,CHEMBL3297896,Cc1nc(Nc2cccc3[nH]ccc23)c2cc(C)oc2n1,7.044793462458058,278.116761068,4,2,4.064540000000002,True
6064,CHEMBL3297899,CCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,7.150580586203101,297.147726848,5,0,4.006240000000004,True
6065,CHEMBL3297998,CCCCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,6.468393368067278,325.179026976,5,0,4.786440000000004,True
6068,CHEMBL3263364,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1,5.257274868695301,401.119797848,5,0,4.628900000000003,True
6071,CHEMBL2442327,C#Cc1cccc(-n2ccc3cc(OC)cc(O)c3c2=O)c1,5.514278573518419,291.08954327600003,4,1,2.6862000000000013,True
6072,CHEMBL3098312,COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c2cc1OC,4.172630726946175,422.081553768,7,1,3.2943000000000016,True
6073,CHEMBL4109796,C=CC(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,7.726998727936262,440.19607400800004,7,1,4.044800000000002,True
6074,CHEMBL4795878,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n([C@H]5CCN(S(=O)(=O)C6CC6)C5)c4n3)cc2)CC1,7.3979400086720375,573.2634423599999,10,2,3.804300000000003,True
6075,CHEMBL4746697,C[C@@H](Nc1ncnc2[nH]c(-c3ccccc3OC(F)F)cc12)c1ccccc1,9.096910013008056,380.144867636,4,2,5.3994000000000035,True
6078,CHEMBL4778502,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-n3c(SC)nnc3-c3ccc(F)cc3)ccn2)c1,6.747632485540102,476.1430731320001,8,2,5.067000000000004,True
6080,CHEMBL4563873,COc1cc2ncnc(Nc3ccc(F)c(Br)c3)c2cc1OCCCN1CCNCCNCC1,8.2518119729938,532.1597645200001,8,3,3.5473000000000017,True
6081,CHEMBL4549626,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4ccnc(NC)c4)c23)CC1,7.42021640338319,554.2753869480001,9,3,4.197600000000003,True
6082,CHEMBL3903641,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1,6.698970004336019,429.141259476,6,3,5.115700000000002,True
6083,CHEMBL525527,COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c2cc1OC,5.013228265733755,477.033223672,9,2,4.301300000000003,True
6084,CHEMBL1947046,COc1ccccc1Nc1ccnc(Nc2ccccc2OC)n1,4.043831569524636,322.142975816,6,2,3.9810000000000016,True
6086,CHEMBL3237942,Cc1ccc(-n2nc(C)c(C3C(C#N)=C(N)N(c4cccnc4)C4=C3C(=O)CC(C)(C)C4)c2Cl)cc1,4.8326826652518236,498.193487164,7,1,5.478420000000005,True
6087,CHEMBL4239716,CSc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.142667503568731,285.0935831,5,0,4.021020000000004,True
6088,CHEMBL4089347,C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1,7.804377056413063,341.11642672,5,2,4.107000000000002,True
6089,CHEMBL4105434,CCCCOC(=O)c1c(-c2ccccc2)nn2ccccc12,4.6252516539898965,294.136827816,4,0,3.9582000000000024,True
6090,CHEMBL4749862,COc1cnccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.221848749616356,361.1538748480001,6,3,3.1740000000000004,True
6091,CHEMBL4784777,COc1cc(CNCCS(C)(=O)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.397940008672037,495.1940254080001,8,4,2.9132000000000007,True
6092,CHEMBL3828269,Cn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cn1,8.527243550682787,353.08435131600004,5,1,4.5664000000000025,True
6093,CHEMBL4866476,O=C1N=C(NN2Cc3ccccc3N=C2c2ccccc2)S/C1=C/c1ccccc1,7.182897595743077,410.12013219600004,5,1,4.755600000000004,True
6095,CHEMBL3699598,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,7.187086643357144,592.171573624,9,2,4.246000000000003,True
6096,CHEMBL3754564,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1,7.958607314841775,539.264487916,9,2,4.107720000000003,True
6097,CHEMBL3751976,C=CC(=O)Nc1cccc(-n2c(=O)cc(CC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.173925197299173,539.264487916,9,2,3.971600000000003,True
6098,CHEMBL4741922,C[C@@H](Nc1ncnc2[nH]c(-c3ccncc3)cc12)c1ccccc1,9.221848749616356,315.148395544,4,2,4.193000000000002,True
